id,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,Action
27100,6977,52356,117902,117903,119824,118321,117906,290919,118322,1
27101,34882,52105,118595,118596,81476,118422,149098,118424,118425,1
27102,77183,52687,117961,117962,117904,128230,302830,4673,128231,1
27103,79092,56565,117961,118327,122109,120172,230830,290919,120173,1
27104,4675,75693,117961,118052,118378,124000,119771,119772,124002,1
27105,59761,93163,247952,118164,117878,117885,117879,117887,117888,1
27106,78175,7011,117961,118052,120685,118321,117906,290919,118322,1
27107,20279,31941,117916,118011,118599,179731,258199,117887,117973,1
27108,5045,182078,120810,120811,121014,119219,209654,119221,119222,0
27109,75078,78408,117961,118386,125884,118523,299505,118331,118525,1
27110,34924,2610,117961,118327,121979,118318,168365,118205,118319,1
27111,6977,17828,117961,118300,118514,128230,302830,4673,128231,0
27112,16191,5899,117961,118327,120318,118641,240982,118643,118644,1
27113,43876,50197,118079,118080,117878,117885,117913,117887,117888,1
27114,75078,28241,119170,119171,140453,143183,198914,119788,143185,1
27115,18058,798,118752,119070,119121,280788,280788,292795,119082,1
27116,32299,18046,117961,118300,118783,118784,290919,290919,118786,1
27117,18418,5048,117961,118300,118458,120006,129545,118424,120008,1
27118,31613,5899,117961,118327,120318,124886,120319,118643,124888,1
27119,74874,50176,118079,118080,117878,118370,121386,118372,118373,1
27120,20364,59765,117961,118386,121961,124152,304629,118424,124154,1
27121,28579,1806,117961,118413,122007,117905,240983,290919,117908,1
27122,26360,5652,117961,118300,121305,117905,117906,290919,117908,1
27123,37328,15389,117961,118225,122870,124886,128018,118643,124888,1
27124,41594,5413,117961,118327,118391,118685,279443,308574,118687,1
27125,21668,59765,117961,118386,121961,118912,309291,118424,118914,1
27126,32642,14348,118169,118170,118623,118047,121204,117887,118049,1
27127,33241,1614,117961,118327,118507,129909,185973,118453,129911,1
27128,39883,49772,91261,118026,118746,118747,126309,118453,118749,1
27129,16232,5997,117961,118446,16232,118784,117906,290919,118786,1
27130,36031,1249,117961,117962,118910,117905,240983,290919,117908,1
27131,75834,4729,117961,118300,125821,118980,301534,118295,118982,1
27132,32270,2260,117961,118343,119598,120497,223125,118424,120499,1
27133,15361,88570,117961,118413,120370,118321,240983,290919,118322,1
27134,40864,53356,118084,118085,117878,121527,305057,118398,121529,1
27135,45035,2145,117993,117994,117878,119192,135350,119184,119194,1
27136,80802,44062,117961,117962,118910,118321,118448,290919,118322,1
27137,74196,54618,117961,118052,118821,117905,117906,290919,117908,1
27138,15064,72209,117961,118225,124948,118054,118054,117887,118055,1
27139,76551,6038,117876,117877,117878,117899,123087,19721,117900,1
27140,45815,56801,120864,120865,19666,120632,278014,118131,120634,1
27141,861,6993,117961,118343,118514,117905,240983,290919,117908,1
27142,74236,2373,117961,117962,118501,118685,279443,308574,118687,0
27143,38719,50281,118079,118080,117878,117885,118177,117887,117888,1
27144,37942,13028,117935,117936,118810,117985,281445,19793,117987,1
27145,40997,7067,117961,118225,118403,118321,240983,290919,118322,1
27146,78175,1140,117961,117962,118352,118321,117906,290919,118322,1
27147,23127,5464,117916,119623,118403,118321,117906,290919,118322,1
27148,6977,828,117961,118300,124816,118321,117906,290919,118322,1
27149,80693,5238,118887,118888,118053,118207,174445,270488,118209,1
27150,28149,20949,118315,118316,123656,118318,180629,118205,118319,0
27151,33248,3116,117961,118300,147589,118054,118054,117887,118055,1
27152,52445,25329,118212,118213,124449,119849,164945,118638,119851,1
27153,16826,59312,118550,118551,118552,118054,132841,117887,118055,1
27154,23096,17091,117961,118225,118403,132671,132894,290919,132673,1
27155,30868,311651,117980,118076,117920,127389,127390,19721,127391,1
27156,23921,820,117961,118300,123719,118784,117906,290919,118786,1
27157,74717,16641,117961,118343,121747,120006,311622,118424,120008,1
27158,75901,50460,118290,118291,118631,118826,311635,118424,118828,1
27159,34886,25607,117961,118343,118856,118368,127865,117887,118486,1
27160,20487,2944,117961,118343,119796,119743,132775,3130,119745,1
27161,78972,52735,117961,118052,120356,122067,127906,118424,122069,1
27162,3853,3104,117961,118343,123476,118054,118054,117887,118055,1
27163,75047,17389,91261,118026,118692,118321,117906,290919,118322,1
27164,13878,19881,118006,118007,117941,117899,117897,19721,117900,1
27165,32270,8435,117961,118225,124449,122129,150283,121916,122131,1
27166,16191,8487,117961,118327,118320,118321,117906,290919,118322,1
27167,35444,3332,117961,118343,121747,118321,117906,290919,118322,1
27168,15714,78444,118555,118178,118940,259173,121024,292795,118943,1
27169,6580,11556,118602,118603,117941,118568,118568,19721,118570,1
27170,80591,49823,117961,118300,127168,117905,117906,290919,117908,1
27171,79092,1755,117961,117962,119223,150752,137949,118643,150754,1
27172,91804,7069,117961,118386,123844,117905,240983,290919,117908,1
27173,36050,17640,117961,118386,118881,119962,168365,118205,119964,1
27174,38482,95135,118976,118977,117895,118194,118195,117887,118196,1
27175,79092,17225,117961,118300,19772,138019,187788,120518,138021,1
27176,41325,6993,117961,118343,118514,117905,117906,290919,117908,1
27177,861,23804,117961,118413,120526,118321,118448,290919,118322,1
27178,75078,26401,119691,119692,118635,131795,117906,119695,131797,0
27179,81355,7660,117961,118386,120361,117905,117906,290919,117908,1
27180,72139,18046,117961,118300,118783,117905,240983,290919,117908,1
27181,37737,50473,118079,118080,117878,117879,118177,19721,117880,1
27182,13878,25761,118006,118007,118008,117879,117897,19721,117880,1
27183,3853,21303,117961,118300,119890,307024,152866,118331,118332,1
27184,41325,25,117961,117962,122224,118321,117906,290919,118322,1
27185,75649,873,117961,118413,120526,118784,152747,290919,118786,1
27186,14354,14561,118095,118096,117941,117879,117897,19721,117880,1
27187,33248,22504,117961,118300,123055,120344,128788,118424,120346,0
27188,25993,15412,117961,118343,127705,119849,147059,118638,119851,1
27189,4675,7586,117961,118225,118403,118321,240983,290919,118322,1
27190,73498,79116,118169,118170,118042,118043,129174,270488,118046,1
27191,75078,60794,117961,118386,118522,123073,123073,118612,123075,1
27192,18462,7624,117961,118052,119742,118321,117906,290919,118322,1
27193,75078,17615,117961,118052,122392,120097,174445,270488,120099,1
27194,919,744,117961,118300,118437,117905,117906,290919,117908,1
27195,80021,26140,117961,118413,128801,118777,279443,308574,118779,1
27196,75078,71388,118315,118463,118522,119172,126227,118467,119174,1
27197,79092,743,117961,118343,118437,118321,117906,290919,118322,1
27198,30890,2327,117961,118300,119181,128230,127596,4673,128231,1
27199,37734,12761,117975,117976,117920,117885,117913,117887,117888,1
27200,42085,4961,117961,118343,118833,307024,294485,118331,118332,1
27201,78583,50952,117961,118327,118929,126184,247599,118762,126186,1
27202,87699,71171,117961,118386,123844,118321,117906,290919,118322,1
27203,43757,16566,117961,118327,120559,118054,118443,117887,118055,1
27204,87699,71171,117961,118386,123844,117905,117906,290919,117908,1
27205,36291,46104,117961,118327,120559,120988,304465,118643,120989,1
27206,32234,49626,117961,118327,129972,118784,121873,290919,118786,1
27207,16191,8008,117887,118178,118320,118321,117906,290919,118322,1
27208,80483,770,117961,118300,119181,118451,130134,118453,118454,1
27209,18399,16971,117961,118300,119993,118321,240983,290919,118322,1
27210,25241,2017,117961,118327,121645,118321,117906,290919,118322,1
27211,16018,3654,117961,118300,118631,118826,168415,118424,118828,1
27212,13878,14135,117890,117891,117878,117879,117879,19721,117880,1
27213,111588,16922,117961,117962,118501,118784,124402,290919,118786,1
27214,13878,14279,118219,118220,118221,127700,268194,19721,127702,1
27215,74196,6482,117961,118052,118992,118321,118448,290919,118322,1
27216,5112,51145,118595,118596,81476,118422,149098,118424,118425,1
27217,20733,73001,117910,118855,117884,118568,120119,19721,118570,1
27218,35648,3709,118290,118291,125440,118980,125441,118295,118982,1
27219,78766,56680,118079,118080,117878,117885,118177,117887,117888,1
27220,3127,5717,117961,118300,124725,118321,117906,290919,118322,0
27221,4675,89285,118658,125100,118856,118784,174961,290919,118786,1
27222,27124,2062,117961,118327,119830,118784,117906,290919,118786,1
27223,15716,15484,118256,118257,118623,126684,193644,292795,126685,1
27224,42031,82190,118315,118463,118522,118777,135104,308574,118779,1
27225,23990,1614,117961,118327,120171,118747,130134,118453,118749,1
27226,52683,17839,118216,118587,117941,117879,117886,19721,117880,1
27227,22682,820,117961,118300,123719,118784,117906,290919,118786,1
27228,1020,7370,117961,118413,118481,117905,172635,290919,117908,1
27229,33248,5114,117961,118300,119890,120344,303717,118424,120346,1
27230,42031,49110,118315,118463,118522,123408,311590,6725,123410,1
27231,20292,48701,117926,117927,117884,117879,117886,19721,117880,1
27232,75507,53193,117961,118343,118395,120647,120647,118398,120649,1
27233,75834,3197,117961,118386,120361,118321,117906,290919,118322,1
27234,25740,13854,117961,118052,118821,117905,117906,290919,117908,1
27235,4675,7660,117961,118386,121961,117905,117906,290919,117908,1
27236,41643,14638,117961,118052,118992,118321,117906,290919,118322,1
27237,32270,18011,117961,117969,118560,118674,131356,19793,118676,1
27238,34432,1905,117961,118052,118992,118321,117906,290919,118322,1
27239,21448,19839,117961,118300,123201,118321,117906,290919,118322,1
27240,92936,2296,117961,118413,277693,123737,127475,118960,123738,1
27241,79121,2837,118887,118888,118631,118422,300136,118424,118425,1
27242,74887,5490,117961,117962,5488,118054,145418,117887,118055,1
27243,79092,4998,117961,118343,119598,118728,123163,118295,118730,1
27244,26841,5518,117961,118300,118514,118259,132715,290919,118261,1
27245,73801,92550,126974,126975,118492,118747,125738,118453,118749,1
27246,73214,4357,117961,118052,119742,118321,303087,290919,118322,1
27247,16041,51287,117961,118343,119598,120344,195290,118424,120346,1
27248,16342,16756,119062,130600,139677,117905,290919,290919,117908,1
27249,18058,7679,118573,118574,117945,259173,126238,292795,118943,1
27250,34026,5540,117961,118300,123472,118321,117906,290919,118322,1
27251,41643,7583,118990,118991,118992,117905,117906,290919,117908,1
27252,38860,15555,118256,118257,117945,118274,118806,292795,118276,1
27253,72024,50096,117961,118052,120417,118685,123486,308574,118687,1
27254,24016,16850,117961,118225,119092,120591,120592,119095,120593,1
27255,3853,9237,117961,118225,120551,120690,120690,290919,120692,1
27256,25993,2296,117961,118413,277693,120773,118959,118960,120774,1
27257,20292,50425,117926,117927,117941,117885,117913,117887,117888,1
27258,26436,55982,117983,117984,117878,117879,117879,19721,117880,1
27259,3853,1540,117961,118343,123125,122297,301475,118331,118899,1
27260,34287,4567,117961,118300,118514,118278,118260,290919,118279,1
27261,4675,7069,117961,118386,123844,118784,117906,290919,118786,1
27262,19484,53289,118219,118220,117941,117879,117897,19721,117880,1
27263,31686,4533,117961,118343,118700,117905,117906,290919,117908,1
27264,25623,8606,117902,118041,118575,119949,131270,290919,119951,1
27265,77295,858,117961,118327,118529,118777,279443,308574,118779,1
27266,17308,55640,118752,119070,118754,118274,118806,292795,118276,1
27267,76459,14638,117961,118052,118821,117905,117906,290919,117908,0
27268,31441,5022,118887,118888,118631,118912,309291,118424,118914,1
27269,37260,51165,117983,117984,117878,118568,120877,19721,118570,1
27270,39264,3234,119280,119281,118623,118995,136748,292795,118997,1
27271,3853,3113,117961,118343,118911,118834,133686,118424,118836,1
27272,39264,46634,118256,118257,117945,117946,149344,292795,117948,1
27273,74478,249,117961,118225,118403,117905,240983,290919,117908,1
27274,1003,1553,117961,118225,123173,118054,120716,117887,118055,1
27275,33248,4910,117961,118343,118911,118912,284092,118424,118914,1
27276,75901,51311,117961,118343,121747,119928,310608,118331,119929,1
27277,18418,13873,117961,118300,118825,121469,310997,118424,121471,1
27278,1151,1605,117961,118327,128935,149337,205238,118398,149339,1
27279,75685,866,117961,118413,120526,117905,117906,290919,117908,1
27280,4675,33112,118212,118213,120551,117905,240983,290919,117908,1
27281,31859,20497,118219,118220,118008,118568,125168,19721,118570,1
27282,27416,91334,118084,118085,117912,117879,117886,19721,117880,1
27283,33146,5313,117961,118052,120356,122067,141493,118424,122069,1
27284,40438,7339,117961,118300,118360,119849,233946,118638,119851,1
27285,39957,14815,117961,118327,118320,123045,123107,120518,123047,1
27286,7678,3526,117961,118225,120323,122849,120324,119095,122850,1
27287,39382,4566,119062,119091,118992,118028,130134,117887,118030,1
27288,40519,2373,117961,117962,118501,118685,250291,308574,118687,1
27289,13878,33591,117916,118011,117884,117879,117886,19721,117880,1
27290,4675,7014,117961,118446,119961,118278,118260,290919,118279,1
27291,80880,7370,117961,118413,118481,117905,128528,290919,117908,1
27292,33147,1334,117961,117962,118910,118321,240983,290919,118322,1
27293,34800,1373,117943,117944,117945,117946,192835,292795,117948,1
27294,77265,49682,118555,118178,118320,117905,117906,290919,117908,1
27295,20701,120806,117961,118446,118447,118321,290919,290919,118322,1
27296,81006,22838,117961,117969,19666,118396,253750,118398,118399,1
27297,33111,5179,117961,118386,121961,307024,311622,118331,118332,1
27298,31224,44062,117961,117962,118910,118321,117906,290919,118322,1
27299,15023,49772,91261,118026,118746,118747,126309,118453,118749,1
27300,75834,4189,117961,118343,119987,117905,117906,290919,117908,1
27301,17249,20560,117876,117877,117878,117879,117879,19721,117880,1
27302,25705,19738,118290,118291,119136,120056,137950,118474,120058,1
27303,18462,7084,117961,118386,121961,118321,117906,290919,118322,1
27304,80786,4272,117961,118343,120666,120773,270820,118960,120774,1
27305,33642,60796,118582,120216,117895,117879,117879,19721,117880,1
27306,40057,19760,117961,117962,118352,117905,240983,290919,117908,1
27307,933,6285,117961,118300,132427,118321,117906,290919,118322,1
27308,33054,13828,117961,118300,121977,120647,311441,118398,120649,1
27309,20351,5899,117961,118327,120318,118641,120319,118643,118644,1
27310,75834,50806,117961,118446,119961,118318,180629,118205,118319,1
27311,45610,25772,118006,118007,117941,118568,292195,19721,118570,1
27312,28149,2071,117961,118386,118501,118502,130777,118504,118505,1
27313,78872,14883,117959,117960,117920,118568,117897,19721,118570,1
27314,32270,4375,117961,118343,120347,118422,300136,118424,118425,1
27315,1023,5899,117961,118327,120318,118641,240982,118643,118644,1
27316,79616,15012,118212,118213,123201,117905,240983,290919,117908,1
27317,17308,74884,126918,126919,118042,118043,146409,270488,118046,1
27318,35625,6454,117961,118343,118856,117905,117906,290919,117908,1
27319,1020,91868,117961,118343,123454,118784,121926,290919,118786,1
27320,37260,2075,117876,117877,117878,117879,153679,19721,117880,1
27321,45790,92550,126974,126975,118492,118747,125738,118453,118749,1
27322,4675,4478,117961,118386,118692,118321,117906,290919,118322,1
27323,1250,50117,117961,118327,118507,118890,311441,118398,118892,1
27324,23921,5604,117961,118343,119598,118958,159709,118960,118961,1
27325,43646,1350,117961,118052,122938,118321,117906,290919,118322,1
